Dog breed,lifetime_cost,intellingence_ranking,longevity,weight_kg,shoulder_height_cm,obey_first_command_%_of_time,Renta media/pers (€),Áreas caninas (m²),n_genetic_diseases,tricks_yes,size_category_enc,intelligence_category_enc,house_type_enc,owners_physical_activity_enc
Afghan Hound,24165.193020092636,0.992913437030651,11.543706921949,23.731750525670076,69.8616283005274,85,24659.0,2606.0,0,1.0,2.0,0.0,2.0,3.0
Afghan Hound,23564.137734808155,0.9812071309545732,11.59859593154566,26.43427796172497,69.63453111028647,70,24659.0,2606.0,0,1.0,1.0,0.0,1.0,0.0
Afghan Hound,23934.04628890344,0.9518922640988224,11.79216709808471,26.18902014383264,63.36733640906462,30,20671.0,1852.0,0,1.0,2.0,0.0,0.0,2.0
Afghan Hound,23454.959362761896,0.9866618558710054,12.073512271800402,24.220076024740024,63.83358621728681,30,25275.0,826.0,0,1.0,2.0,0.0,2.0,0.0
Afghan Hound,23719.262117159167,1.0024924345271238,11.457782768176076,23.927884017014364,63.53440841135575,30,25956.0,623.0,0,1.0,2.0,0.0,3.0,1.0
Afghan Hound,23395.21593612697,0.9597111991197042,11.283922953414576,25.153229761186168,65.0066219338089,30,20103.0,1764.0,0,1.0,2.0,0.0,2.0,2.0
Afghan Hound,24673.37697555801,1.0091140789658486,11.954049147044495,22.873052636540024,73.8233693490328,30,25275.0,826.0,0,1.0,2.0,0.0,3.0,2.0
Afghan Hound,24830.120297975798,1.044389001834904,11.998588978341548,22.56942525666752,65.85635941442686,30,25275.0,826.0,0,1.0,1.0,0.0,1.0,2.0
Afghan Hound,25150.695228265144,1.0211995448715288,12.224303548743508,23.08651437738901,63.32178448133872,30,24659.0,2606.0,0,1.0,2.0,0.0,2.0,1.0
Afghan Hound,23130.15939329589,0.966295142859222,11.979244765445335,26.292107790984478,65.0879566866371,50,20500.0,3852.0,0,1.0,2.0,0.0,3.0,3.0
Afghan Hound,23474.69378600663,0.9910674195477472,12.236381742396928,25.24710593658485,65.91687211973226,30,25275.0,826.0,0,1.0,2.0,1.0,1.0,3.0
Afghan Hound,24583.383992398052,1.035427115008691,11.90346200913751,23.97372852178285,70.31290805687269,30,25275.0,826.0,0,1.0,2.0,0.0,2.0,3.0
Afghan Hound,25018.52109273681,1.025026884570423,11.773888519651813,26.41968579004069,63.83685542690486,50,20671.0,1852.0,0,1.0,2.0,0.0,2.0,2.0
Afghan Hound,25334.91137014148,1.0042355267905403,10.891136244684626,22.158420901573503,69.60861680248051,30,25956.0,623.0,0,1.0,2.0,0.0,3.0,2.0
Afghan Hound,23932.645920474064,0.985806527025791,11.945570589401386,25.156222142645703,63.3698419090582,30,20500.0,3852.0,0,1.0,2.0,5.0,0.0,1.0
Afghan Hound,25377.15054767606,1.04648003864509,11.679899867700907,25.84456537567037,68.83438924136455,70,28233.0,165.0,0,1.0,2.0,1.0,2.0,2.0
Afghan Hound,23391.32228777251,0.9841896261469016,12.232159494586952,27.4123418745428,63.97776233452767,30,20103.0,1764.0,0,1.0,2.0,0.0,1.0,1.0
Afghan Hound,23212.821121272926,1.0035884583119583,11.711705995312656,23.216214598254798,68.73787742622717,30,20103.0,1764.0,0,1.0,2.0,0.0,3.0,0.0
Afghan Hound,24154.524544683958,1.0208478177008096,11.849469980832248,25.195126549915763,66.67695745290968,30,25275.0,826.0,0,1.0,2.0,0.0,1.0,0.0
Afghan Hound,24835.55078080096,1.019750556573478,12.406744366387056,24.387371920843098,61.088246824588005,30,25956.0,623.0,0,1.0,2.0,0.0,3.0,3.0
Afghan Hound,24381.783835786948,0.9699628350163646,12.277657699795302,23.21793275946792,65.88570808863699,95,20671.0,1852.0,0,1.0,2.0,0.0,3.0,3.0
Afghan Hound,24017.690205050836,1.0113523608080557,12.11567833648126,23.192851382227524,66.38982709404523,50,25956.0,623.0,0,1.0,2.0,0.0,1.0,3.0
Afghan Hound,24489.18971349335,0.959023630821396,12.273292349979524,27.10151541554869,69.60732357805243,30,20500.0,3852.0,0,1.0,2.0,0.0,0.0,1.0
Afghan Hound,24592.597177539177,0.971274774760637,12.07632485382266,25.96901032827617,65.37910031583394,30,20500.0,3852.0,0,1.0,2.0,0.0,3.0,2.0
Afghan Hound,26546.83781765923,0.9982225177578226,12.16743328693054,25.92991595333991,66.82777039729272,30,25956.0,623.0,0,1.0,2.0,3.0,3.0,1.0
Afghan Hound,24905.316194855444,1.0006785006429262,12.115478108743943,25.378113076086763,69.3244573776131,50,25275.0,826.0,0,1.0,2.0,0.0,1.0,1.0
Afghan Hound,23916.871276905968,0.9356404242760844,11.605314726003904,24.987104051425728,62.7541857128127,30,25956.0,623.0,0,0.0,2.0,0.0,2.0,2.0
Afghan Hound,24537.051430384894,1.021773209906042,11.849014721915031,22.679829813412915,67.08280859423074,30,19199.0,326.0,0,1.0,2.0,0.0,2.0,2.0
Afghan Hound,25363.4017322185,0.9804539748852252,12.262808569759333,24.4273930019828,68.53981109253414,30,20103.0,1764.0,0,1.0,2.0,0.0,2.0,3.0
Afghan Hound,23663.91888916276,0.9957846577547644,11.277593568223134,23.58353078096889,61.523457562155954,70,25275.0,826.0,0,1.0,2.0,2.0,3.0,2.0
Afghan Hound,24775.57751938314,1.005197672893976,12.52288574815095,24.882622906477607,68.68256067877428,30,20671.0,1852.0,0,1.0,2.0,0.0,1.0,3.0
Afghan Hound,24402.211910450067,1.00267692779664,11.677942678891162,25.811885586255524,71.41590930012059,30,20500.0,3852.0,0,1.0,2.0,0.0,3.0,0.0
Afghan Hound,24833.444674544964,0.9760107083066112,12.137453325654134,23.32286481507943,67.85778628105768,85,25275.0,826.0,0,0.0,2.0,0.0,0.0,3.0
Afghan Hound,25247.605568377898,1.0423305203075408,11.736095111721305,25.612658913633435,66.15484736559957,30,28233.0,165.0,0,1.0,2.0,0.0,2.0,2.0
Afghan Hound,25844.639882397554,1.0228418911720258,11.583036190246467,24.431283835668104,65.11465155292503,30,28233.0,165.0,0,1.0,2.0,0.0,3.0,0.0
Afghan Hound,24094.92144462951,1.0451773889052347,11.639076114556858,24.013028823266836,71.72933840768317,30,25956.0,623.0,0,1.0,2.0,0.0,2.0,3.0
Afghan Hound,23766.109039642666,1.0246350735634202,11.827731551040484,24.602973020288093,68.65084911907648,30,20500.0,3852.0,0,1.0,2.0,0.0,2.0,2.0
Afghan Hound,23070.112096281355,1.0170091740242722,11.805661984154852,25.066372566008884,67.72732587825544,50,25275.0,826.0,0,1.0,2.0,0.0,2.0,3.0
Newfoundland,19353.81318369216,66.57187570240166,8.955919703152059,56.588961593660585,68.23434228734169,70,15667.0,2838.0,2,0.0,2.0,3.0,3.0,1.0
Newfoundland,19387.18332772794,63.44736766737778,9.389536813234656,57.24057578343377,69.85520665291584,70,13849.0,4410.0,2,0.0,2.0,3.0,1.0,1.0
Newfoundland,19346.32553181027,62.72079876984678,9.42532431978781,61.43292960225548,67.47309894210343,85,23925.0,6736.0,2,1.0,2.0,3.0,0.0,3.0
Newfoundland,19726.68732250553,65.38605351169569,8.887229629171745,58.56345287776926,62.74021141680289,70,20103.0,1764.0,0,0.0,0.0,3.0,0.0,0.0
Newfoundland,20297.904945069284,63.01972726004169,9.09199362764031,53.47598887394733,62.26417244255272,70,20671.0,1852.0,2,0.0,2.0,3.0,2.0,3.0
Newfoundland,19832.14646051986,63.24364814882964,9.220279582082588,62.30444327475678,75.55849176870963,30,15667.0,2838.0,2,1.0,2.0,3.0,3.0,2.0
Newfoundland,18784.90485828619,67.62095545948736,9.11183655540816,59.07183845033051,67.69945376514744,70,12275.0,2794.0,0,0.0,2.0,3.0,1.0,2.0
Newfoundland,20531.71547303012,64.52102132403033,9.41363220634152,60.97650785686312,64.93672242896268,50,15667.0,2838.0,0,0.0,2.0,4.0,0.0,2.0
Newfoundland,19208.497469516897,66.10954600925513,9.610888763464974,53.090121053640594,70.80967239691819,30,13849.0,4410.0,0,0.0,2.0,3.0,2.0,2.0
Newfoundland,19883.894275956663,64.98044749213649,9.129271410735026,54.02799831606865,68.05540398270965,70,20671.0,1852.0,2,0.0,2.0,3.0,0.0,3.0
Newfoundland,20894.76111036046,60.44842134894575,9.253071229501495,53.89014752519456,69.45528443197756,30,19482.0,5810.0,2,0.0,2.0,3.0,3.0,2.0
Newfoundland,19606.88456280349,64.0151831363896,9.356168642204532,54.39069786328164,73.37917325162636,95,19482.0,5810.0,2,1.0,2.0,3.0,2.0,3.0
Newfoundland,19123.402701700856,62.29207114274725,9.224534678221591,59.46103078889009,70.88273998241846,70,15667.0,2838.0,0,0.0,2.0,1.0,3.0,2.0
Newfoundland,20172.326000228557,66.73500740393547,9.365168025197226,56.49071709477872,65.87698491714876,70,20671.0,1852.0,2,1.0,2.0,5.0,2.0,3.0
Newfoundland,19902.873995265603,62.85949677273309,9.39557894350169,55.1219952736937,73.59341987791346,50,20103.0,1764.0,2,0.0,2.0,4.0,2.0,3.0
Newfoundland,20269.10332804133,62.20770641947683,8.742861618578793,52.316411975400655,66.66897299454153,30,19482.0,5810.0,2,1.0,2.0,4.0,2.0,0.0
Newfoundland,19822.878074131466,67.80801731439071,8.905695340160207,52.33429190375577,68.93950801201504,95,19482.0,5810.0,2,0.0,2.0,3.0,1.0,0.0
Newfoundland,18671.61808112165,64.81435224503518,9.642613475441886,60.32747551551503,69.24050849820973,50,10941.0,3843.0,0,0.0,2.0,3.0,3.0,3.0
Newfoundland,20977.86588422059,64.19434468884101,9.301805597881303,59.13959945989455,72.07741373043451,50,24659.0,2606.0,2,0.0,2.0,3.0,2.0,2.0
Newfoundland,19583.63219178088,64.82314856146162,8.982559691622829,57.14428084115349,63.06599957858168,30,13849.0,4410.0,2,0.0,2.0,3.0,3.0,3.0
Newfoundland,20186.47404737627,64.79969641938312,9.084677879598283,55.082233926730666,68.83022160518874,85,20671.0,1852.0,0,0.0,2.0,4.0,2.0,1.0
Newfoundland,18856.316097005503,65.33265292073203,9.52011791756821,55.98592178816652,71.53896766598052,85,10941.0,3843.0,0,0.0,2.0,3.0,2.0,3.0
Newfoundland,20032.509211332686,65.19772925558965,9.471026984026778,56.23970981628415,64.78305695790137,50,20671.0,1852.0,2,0.0,1.0,1.0,0.0,0.0
Newfoundland,19188.65822226427,64.30304213797639,9.023861887386175,61.549338182139735,74.79100317997658,70,12275.0,2794.0,2,0.0,2.0,3.0,3.0,2.0
Newfoundland,19868.322626506088,60.39433837063307,9.161585995310052,56.90102304027356,68.85926762052142,95,20103.0,1764.0,2,0.0,2.0,3.0,2.0,1.0
Newfoundland,19647.4896172302,62.70034546526743,9.534247238179892,56.445272122422026,73.5911834259153,30,20103.0,1764.0,2,1.0,2.0,0.0,2.0,1.0
Newfoundland,21002.604853434445,63.1422741120013,9.428231231565638,58.709422587462775,62.10043893406445,95,23925.0,6736.0,2,1.0,2.0,1.0,1.0,0.0
Newfoundland,20328.573764900146,65.14573294966804,9.216832161393162,53.34448738601253,71.22531668062712,50,15667.0,2838.0,2,1.0,2.0,3.0,3.0,1.0
Newfoundland,19657.581666854596,65.67108036417517,8.843695294860893,56.89646458917285,64.2158411847947,95,20103.0,1764.0,2,1.0,2.0,3.0,1.0,0.0
Newfoundland,19165.73738470308,64.3281541677639,9.28805293216417,55.27278932857459,66.83198676567783,50,20671.0,1852.0,0,0.0,2.0,3.0,3.0,0.0
Newfoundland,18077.348453224135,64.19767052226231,8.942643126363718,55.28756280252208,67.6618637333951,70,10941.0,3843.0,2,0.0,2.0,3.0,2.0,1.0
Newfoundland,19524.714931321872,58.06098424394525,9.082792434672276,55.126172329274524,69.84493870324587,50,20500.0,3852.0,2,1.0,2.0,3.0,2.0,0.0
Newfoundland,18198.99631300348,65.41344390616379,9.279652427558917,57.17386014781764,69.19986914503794,50,15667.0,2838.0,0,1.0,2.0,3.0,0.0,3.0
Newfoundland,19297.18659889158,61.98784980545835,10.023256873959784,60.42709968579521,68.0895734483924,70,12275.0,2794.0,2,1.0,2.0,3.0,2.0,2.0
Newfoundland,20139.831458420962,61.8801918781748,9.279714277317984,51.00707971398955,68.00346167329931,70,20103.0,1764.0,2,1.0,2.0,4.0,0.0,1.0
Newfoundland,18928.867678863393,66.08265550922931,9.378621807511824,54.10495028939376,74.74040132768855,30,19482.0,5810.0,2,1.0,2.0,3.0,3.0,2.0
Newfoundland,18712.081361802942,64.45277660655475,9.134589149634374,54.27120520742928,66.13020293505093,50,13849.0,4410.0,2,1.0,2.0,3.0,3.0,3.0
Newfoundland,19569.724768045748,66.96138381398688,9.45524356678611,59.10055433672786,60.77053049607173,30,20500.0,3852.0,2,0.0,1.0,3.0,1.0,2.0
Newfoundland,18991.6562301493,62.42117461335153,9.72867927712039,58.467410933583054,68.25775559239706,70,13849.0,4410.0,2,0.0,2.0,5.0,0.0,2.0
Newfoundland,18093.88758176761,64.87266735828665,9.271665420306924,55.73283275900763,67.89125306601227,30,19482.0,5810.0,2,1.0,2.0,3.0,3.0,3.0
Newfoundland,18240.57766574746,64.33326267844372,9.4503984163314,57.802020765148704,68.01788900710227,70,15667.0,2838.0,2,1.0,2.0,3.0,0.0,1.0
Newfoundland,20081.38229749592,61.98792102653994,9.285021252589946,55.60611803492271,75.39964726699392,70,19482.0,5810.0,0,1.0,2.0,3.0,2.0,1.0
Newfoundland,19140.050903310985,63.55696426524407,9.444087245526504,58.99284453893297,62.71257647619286,30,10941.0,3843.0,2,0.0,1.0,3.0,2.0,3.0
Newfoundland,19065.063857756468,67.08082669586328,9.168452046859793,57.57675522541445,72.86382422145329,50,20500.0,3852.0,0,0.0,2.0,3.0,1.0,2.0
Newfoundland,19949.729202069215,63.917964976521176,9.019811551698602,61.19691686380268,64.20420534212425,70,23925.0,6736.0,0,0.0,2.0,3.0,0.0,3.0
Newfoundland,19222.76638353669,64.6837659358469,9.198823332691594,55.78357756875147,67.01795747320948,30,20671.0,1852.0,0,1.0,2.0,3.0,1.0,1.0
Newfoundland,18760.52576038777,64.73701961833962,9.107352520510087,52.35343131247809,65.92213116120438,30,12275.0,2794.0,0,0.0,2.0,3.0,2.0,3.0
Newfoundland,20113.281831415065,66.0221844101859,9.140920130966355,57.92711469034668,67.72654588836502,70,20103.0,1764.0,0,0.0,2.0,3.0,2.0,3.0
Newfoundland,19198.881707581982,63.23384645781793,9.806981443299373,54.01217630277162,68.86335570002954,85,13849.0,4410.0,2,0.0,2.0,3.0,2.0,2.0
Newfoundland,18997.464583828547,62.79292322515182,9.152455571050425,52.62927859697482,71.70719549980102,85,20103.0,1764.0,0,1.0,2.0,3.0,2.0,1.0
Rhodesian Ridgeback,16265.437885887788,30.656330776388707,9.605932662306394,34.550802780160566,62.23771495899477,50,10797.0,2971.0,2,1.0,2.0,2.0,0.0,3.0
Rhodesian Ridgeback,16342.53973054376,31.556933770886324,8.833197055645476,36.227633324952585,61.865104325118246,50,10797.0,2971.0,0,1.0,2.0,2.0,2.0,2.0
Rhodesian Ridgeback,16254.941881535044,32.986541631459964,9.527848510789504,37.97336984472041,66.05872764349688,50,10941.0,3843.0,2,1.0,2.0,2.0,2.0,1.0
Rhodesian Ridgeback,16777.475078766885,34.464032225086086,8.853004763449286,35.46206229027858,63.58517911167511,50,13849.0,4410.0,2,1.0,2.0,2.0,1.0,3.0
Rhodesian Ridgeback,16453.852531852826,32.32388541134287,8.84822188193406,35.2394818182055,63.633498601174765,70,13605.0,1140.0,2,1.0,2.0,3.0,0.0,1.0
Rhodesian Ridgeback,15946.874225213216,34.901089517294736,8.91449353533637,36.02295499840145,67.65667198152566,50,13849.0,4410.0,2,1.0,2.0,2.0,1.0,3.0
Rhodesian Ridgeback,16165.018770683319,31.125879132584096,8.822205222844902,30.43482847972272,62.41468929624548,30,12275.0,2794.0,0,1.0,2.0,2.0,2.0,2.0
Rhodesian Ridgeback,16589.751638638507,33.102421415780974,9.389081125438455,37.20139674893985,67.3651158954278,50,13719.0,1802.0,0,1.0,2.0,2.0,2.0,3.0
Rhodesian Ridgeback,17238.727076291092,31.74210190965626,8.794795421197026,37.0920689059346,61.66064556736247,50,17026.0,1246.0,2,1.0,2.0,2.0,1.0,1.0
Rhodesian Ridgeback,16027.053292157341,32.2114323675102,9.35135685722828,32.85707087916582,69.60706865856366,70,17026.0,1246.0,0,1.0,2.0,2.0,3.0,3.0
Rhodesian Ridgeback,16751.89435209816,32.8970088035245,8.827661049691113,35.8825249512037,62.10672623884985,85,13719.0,1802.0,2,1.0,2.0,5.0,2.0,3.0
Rhodesian Ridgeback,16999.70743423974,34.975242300267055,9.34695702682635,34.20138250828164,66.134785453367,50,17026.0,1246.0,2,1.0,2.0,2.0,0.0,3.0
Rhodesian Ridgeback,16416.68448466334,32.9580618640779,9.291405192583436,34.87198185597012,63.4103269138108,70,12275.0,2794.0,2,0.0,2.0,2.0,3.0,0.0
Rhodesian Ridgeback,16636.192455773613,33.07328434153137,8.99497644901386,29.46718067608182,65.69730230233607,50,12275.0,2794.0,2,1.0,2.0,2.0,2.0,3.0
Rhodesian Ridgeback,16532.268540786714,33.38211328689391,8.974205247906921,33.29295189855253,69.14100120538217,85,17026.0,1246.0,2,0.0,2.0,2.0,2.0,2.0
Rhodesian Ridgeback,15832.594497203028,34.7384930627435,8.319217920043803,33.68182945823028,68.87548526409705,50,15667.0,2838.0,0,0.0,2.0,2.0,2.0,3.0
Rhodesian Ridgeback,16876.150396903755,33.30109558451129,9.12369098828272,35.94891781571757,68.91306176126028,50,13849.0,4410.0,2,0.0,2.0,2.0,2.0,3.0
Rhodesian Ridgeback,15855.85042792738,32.38816958683292,9.239580923179492,38.229723495622906,64.18485865449536,30,10941.0,3843.0,2,1.0,2.0,2.0,3.0,1.0
Rhodesian Ridgeback,16578.547418560687,34.56389374966115,9.147478697804775,36.0566649539357,69.86601918688191,50,17026.0,1246.0,2,0.0,2.0,2.0,2.0,3.0
Rhodesian Ridgeback,16624.508149353853,32.64361402964747,9.39049427547973,36.68248591976638,68.08465049644542,30,12275.0,2794.0,2,1.0,2.0,3.0,1.0,3.0
Rhodesian Ridgeback,16062.37658616594,35.253105099906975,9.22921809114364,35.885747296065766,66.37560119378331,50,15667.0,2838.0,0,1.0,2.0,2.0,2.0,3.0
Rhodesian Ridgeback,16145.945932624329,32.59898124982192,8.771813535242497,31.61468699578967,58.28537408701464,50,10797.0,2971.0,2,0.0,2.0,3.0,3.0,1.0
Rhodesian Ridgeback,16149.494652056192,33.532690134502765,8.825202664799901,34.56523953283853,65.79280540327954,85,13605.0,1140.0,0,1.0,2.0,2.0,2.0,2.0
Rhodesian Ridgeback,16455.74259251285,32.13918583153153,9.017290667600935,35.32546244065102,62.04836238018981,50,12275.0,2794.0,2,1.0,2.0,2.0,2.0,2.0
Rhodesian Ridgeback,16457.369483058512,33.44195006587487,9.21212712705166,34.98258222328935,69.25293968591185,85,10797.0,2971.0,2,0.0,2.0,2.0,3.0,2.0
Rhodesian Ridgeback,16790.465533824547,33.96731826322761,9.303158896979442,36.382336996221326,63.64403567968758,85,13719.0,1802.0,2,1.0,2.0,4.0,2.0,2.0
Rhodesian Ridgeback,16298.188090529597,33.865885298120496,8.63186237881402,37.11048577754906,62.3149479997672,30,12275.0,2794.0,2,0.0,2.0,2.0,2.0,3.0
Rhodesian Ridgeback,16064.665183894938,33.93314420798894,9.212734792781024,40.35206302855408,66.69028952442268,30,10797.0,2971.0,2,1.0,2.0,2.0,2.0,3.0
Rhodesian Ridgeback,16366.562418038488,31.137945689761303,8.63826646482979,35.78169156782536,63.65612936391365,85,13719.0,1802.0,0,1.0,2.0,2.0,0.0,3.0
Rhodesian Ridgeback,17346.11021859688,32.72770668135896,8.695464699651641,33.66074567944712,67.86880634449739,30,13605.0,1140.0,0,0.0,2.0,2.0,3.0,2.0
Rhodesian Ridgeback,15572.074575654395,34.045674189865856,9.089275788726225,35.281241551864085,66.73080612323847,30,10797.0,2971.0,2,1.0,2.0,2.0,3.0,2.0
Rhodesian Ridgeback,17229.334787215033,33.087421265567514,8.799161004766319,36.89977459264896,62.13671175269818,85,13719.0,1802.0,2,0.0,2.0,2.0,3.0,2.0
Rhodesian Ridgeback,16564.122992200497,32.98329140414026,9.386469327162828,32.12939986317701,69.21466821624837,50,12275.0,2794.0,2,0.0,2.0,2.0,2.0,2.0
Rhodesian Ridgeback,17431.76250025092,33.065515773329444,9.83836206230882,36.29598882905956,66.30208523176687,50,13719.0,1802.0,2,0.0,2.0,0.0,3.0,2.0
Rhodesian Ridgeback,16621.390822986163,34.12988173816889,9.3162664584986,35.337232632853244,72.78318094735116,50,13605.0,1140.0,0,1.0,2.0,2.0,2.0,3.0
Rhodesian Ridgeback,17047.846290125355,32.42896804278986,8.571360047139288,34.349494468539426,62.36953453506768,30,12275.0,2794.0,0,1.0,2.0,2.0,0.0,1.0
Rhodesian Ridgeback,16913.90574118743,32.28099474142065,9.101275491214832,36.40570823561865,63.36286995792493,50,10797.0,2971.0,2,1.0,2.0,2.0,2.0,3.0
Rhodesian Ridgeback,17590.990516175774,34.25518275117433,8.885306406943704,33.639375669267714,63.70363258059147,30,12275.0,2794.0,2,1.0,2.0,2.0,2.0,2.0
Rhodesian Ridgeback,16663.845192029414,32.22554458023544,9.093894964587124,35.45504026792841,62.99555153384714,50,13849.0,4410.0,0,1.0,2.0,2.0,0.0,3.0
Rhodesian Ridgeback,16027.010613012813,33.592016737916104,9.09218319346776,36.98224469358525,63.9788913573602,50,13849.0,4410.0,2,1.0,2.0,4.0,3.0,1.0
Rhodesian Ridgeback,15951.21126258205,34.89279538020057,9.24018586683263,32.721076228120175,63.42482828076472,50,13719.0,1802.0,0,1.0,2.0,2.0,1.0,1.0
Rhodesian Ridgeback,15953.311208336509,33.72000289247205,9.041713612729543,34.06003191181238,65.6298707364826,70,17026.0,1246.0,2,1.0,2.0,5.0,0.0,3.0
Rhodesian Ridgeback,16641.56040738233,32.554787690186906,8.988050391670546,35.1341384447942,67.57364070532613,50,10797.0,2971.0,2,1.0,2.0,4.0,3.0,2.0
Rhodesian Ridgeback,16447.200657105892,32.59396437527081,9.230621072858945,35.99856464203497,67.0350809751737,50,12275.0,2794.0,2,1.0,2.0,2.0,1.0,3.0
Rhodesian Ridgeback,16633.404928165117,33.61489162865058,8.897916948374917,34.416907631416805,70.07585583023258,85,10797.0,2971.0,2,1.0,2.0,2.0,0.0,2.0
Rhodesian Ridgeback,16642.784853418114,34.16362080048885,9.22441610685853,34.16210166963904,64.82921694084774,95,17026.0,1246.0,0,1.0,2.0,2.0,1.0,3.0
Rhodesian Ridgeback,16596.9464522487,33.79891176691193,9.438464733147352,36.20403798651088,60.905809839500655,50,17026.0,1246.0,0,1.0,2.0,2.0,2.0,3.0
Rhodesian Ridgeback,16338.945013487471,34.34918164076382,9.392530233956547,36.83058207945417,62.48804319897153,50,13719.0,1802.0,0,1.0,2.0,4.0,3.0,2.0
Rhodesian Ridgeback,17406.642480504983,33.7286301319783,8.9420074910757,33.601739236279435,62.28958100444429,30,12275.0,2794.0,2,0.0,2.0,2.0,2.0,0.0
Rhodesian Ridgeback,16373.52317281973,33.37543529388973,8.95544092674023,32.30532728122975,66.7380063312013,50,17026.0,1246.0,2,0.0,2.0,2.0,2.0,2.0
Borzoi,16101.696719581352,6.287516255751984,9.156642221596297,38.89690064300952,78.77832437947283,50,10941.0,3843.0,0,1.0,2.0,3.0,3.0,2.0
Borzoi,16747.505568774028,5.7423441307197685,8.934519406389331,35.03185618997632,72.99110257996294,30,10797.0,2971.0,0,1.0,2.0,0.0,2.0,1.0
Borzoi,16254.681623647777,6.171416878598179,8.470801397895654,37.93531799753865,68.70546603760329,30,10941.0,3843.0,0,1.0,2.0,4.0,2.0,3.0
Borzoi,16439.165114653268,5.795516711563842,9.287489327171114,35.68211215020376,75.66572990124484,30,10797.0,2971.0,0,1.0,2.0,0.0,3.0,2.0
Borzoi,16508.906976027643,5.456309871674986,8.441277541140073,34.83609020375019,71.47719642674895,50,13719.0,1802.0,0,1.0,2.0,0.0,3.0,1.0
Borzoi,16600.648206886468,6.0129254436254325,8.976200446066786,35.92166817604308,73.76749131439254,30,17026.0,1246.0,0,1.0,2.0,2.0,2.0,1.0
Borzoi,16738.395262886115,6.202493561457495,9.076562084473457,39.82119836028626,76.53278175675993,30,13719.0,1802.0,0,1.0,2.0,0.0,2.0,3.0
Borzoi,16208.03272840092,5.862605204466108,9.099139033153325,39.712875986038505,73.69475362853304,30,10941.0,3843.0,0,1.0,2.0,0.0,3.0,3.0
Borzoi,15739.66724535013,5.996833586857796,9.128643064816812,35.748123772811326,65.77097140904503,30,13849.0,4410.0,0,1.0,2.0,0.0,1.0,1.0
Borzoi,15958.732532077089,5.697818420751563,9.356435039695912,37.45730383943495,73.62465354360776,30,13719.0,1802.0,0,1.0,2.0,0.0,2.0,2.0
Borzoi,15813.4042899363,6.149475543310809,8.600911265394098,35.13887335277647,76.17721833319857,50,13849.0,4410.0,0,0.0,2.0,0.0,2.0,2.0
Borzoi,16390.313204536018,5.9208786301890735,9.214600561501957,37.51135322452267,68.2592618986953,30,13719.0,1802.0,0,1.0,2.0,0.0,1.0,2.0
Borzoi,16236.926482951007,5.763435941958827,9.433000839982926,34.117373484091445,76.88872209968406,50,17026.0,1246.0,0,1.0,2.0,0.0,3.0,2.0
Borzoi,16282.522982066781,5.9860800279553885,9.36108846006982,35.97239071057986,68.10929896280304,30,10797.0,2971.0,0,1.0,2.0,0.0,2.0,1.0
Borzoi,16124.706012483668,5.967200176630351,8.996629437184016,36.9729445785276,66.26851335442487,50,13719.0,1802.0,0,1.0,2.0,0.0,2.0,2.0
Borzoi,16082.371614586293,6.068326449426186,9.110367586225138,39.25931860011556,78.57579583457003,30,15667.0,2838.0,0,1.0,2.0,0.0,3.0,2.0
Borzoi,15935.675450699264,6.059953029503827,9.583626020448888,34.77097690051437,75.26342546545922,30,10797.0,2971.0,0,1.0,2.0,0.0,3.0,3.0
Borzoi,15715.9963129288,6.117266305603256,8.682365939794652,36.90309327468445,72.3318329234947,30,15667.0,2838.0,0,0.0,2.0,0.0,1.0,3.0
Borzoi,16091.953677328054,5.902337506509719,8.779692991239422,35.558306554712466,66.55123862783451,95,12275.0,2794.0,0,1.0,2.0,1.0,3.0,2.0
Borzoi,15171.422411974729,6.1703709786340575,8.419661000702112,39.89026645603311,69.88114004784487,30,15667.0,2838.0,0,0.0,2.0,2.0,0.0,1.0
Borzoi,15814.470002466722,6.041642666393916,8.976776955243645,34.74775723473752,71.31375780186198,30,13849.0,4410.0,0,1.0,2.0,0.0,2.0,2.0
Borzoi,15481.4312879336,5.889302106049481,9.172217029675956,39.39117748367576,65.33748330598984,85,10797.0,2971.0,0,1.0,2.0,0.0,2.0,2.0
Borzoi,16785.495505198036,5.930961559742291,9.444734147755538,35.39721324984601,67.87151500432176,30,13719.0,1802.0,0,1.0,2.0,0.0,2.0,0.0
Borzoi,16426.84497582513,6.010847991982239,9.239015103394854,39.5433096447381,68.30371165384354,30,10941.0,3843.0,0,1.0,2.0,0.0,2.0,2.0
Borzoi,15417.73502062098,5.709758843915423,9.110639214941449,42.14167340421372,77.18737250614743,30,12275.0,2794.0,0,1.0,2.0,0.0,1.0,2.0
Borzoi,15553.396881945424,5.936535015902685,8.825413509635787,39.881049747196,75.0451318986031,95,10797.0,2971.0,0,1.0,0.0,0.0,3.0,3.0
Borzoi,16007.572462080172,5.945087817050733,9.019500664530716,36.334371847436174,67.58882144207394,30,13719.0,1802.0,0,0.0,2.0,2.0,3.0,2.0
Borzoi,16013.838469123566,5.827356235072825,9.18633768522285,40.01932488612034,70.81402308282256,30,10797.0,2971.0,0,1.0,2.0,3.0,2.0,2.0
Borzoi,16750.85647106318,6.157393334249089,9.080416088839993,39.57511494070326,73.18804914972966,30,13849.0,4410.0,0,1.0,2.0,0.0,2.0,3.0
