,Dog breed,lifetime_cost,intellingence_ranking,longevity,size_category,weight_kg,shoulder_height_cm,intelligence_category,obey_first_command_%_of_time,genetic_diseases,house_type,owners_physical_activity,tricks,Distrito,Renta media/pers (€),Áreas caninas (m²)
1849,Borzoi,16.18075477556233,5.993727886765663,8.80758564388749,large,38.46935147333207,75.71908308202028,Lowest,<30,none,Jardín Amplio,Muy frecuente,no,Carabanchel,12275.0,2794.0
1850,Bull Terrier,18.499315731625426,18.09099089241772,9.611408049170494,medium,28.697735423077027,57.64043498850734,Fair,>70,"heart problems, zinc metabolism disorder",Apartamento mediano,Muy frecuente,yes,Fuencarral-El Pardo,20671.0,1852.0
1851,Bull Terrier,18.676698919560398,16.373785232850796,10.023267292863062,medium,27.27518017529051,57.512225594573955,Brightest,>70,"heart problems, zinc metabolism disorder",Apartamento mediano,Frecuente,yes,Fuencarral-El Pardo,20671.0,1852.0
1852,Bull Terrier,18.296894974933167,17.871866196685744,9.847460035979884,medium,28.758629397678444,50.13830436134814,Fair,>30,none,Apartamento mediano,Muy frecuente,yes,Arganzuela,20103.0,1764.0
1853,Bull Terrier,18.52688889878544,17.449248569126265,9.929545049205867,medium,25.190117472104887,53.873179826738294,Fair,>30,none,Apartamento mediano,Nada,yes,Tetuán,17026.0,1246.0
1854,Bull Terrier,18.003097288449112,17.26422491513915,10.070646372632657,small,25.62081471439628,55.14129655799862,Fair,>30,"heart problems, zinc metabolism disorder",Apartamento pequeño,Nada,yes,Villa de Vallecas,13605.0,1140.0
1855,Bull Terrier,18.948295730483068,17.124759285415593,10.414818241177272,medium,27.765407582085697,55.18732420000189,Excellent,>70,"heart problems, zinc metabolism disorder",Jardín Amplio,Poco frecuente,yes,Tetuán,17026.0,1246.0
1856,Bull Terrier,18.926105142704422,17.200852655223947,10.419972949723293,medium,29.22688873869069,59.794878108001285,Fair,>30,"heart problems, zinc metabolism disorder",Apartamento mediano,Frecuente,yes,Tetuán,17026.0,1246.0
1857,Bull Terrier,18.31378648738105,17.46614887374415,10.412482357334532,medium,26.795525727815317,56.884143358629856,Fair,>95,"heart problems, zinc metabolism disorder",Apartamento pequeño,Frecuente,yes,Ciudad Lineal,16890.0,614.0
1858,Bull Terrier,17.839192638526146,17.43261141774231,10.441376383490478,medium,24.301980189254078,57.572848085323194,Fair,>50,"heart problems, zinc metabolism disorder",Apartamento mediano,Muy frecuente,yes,Arganzuela,20103.0,1764.0
1859,Bull Terrier,18.93801076122459,16.123851805603007,10.1733890570191,medium,26.542446568974878,53.2140590216325,Fair,<30,"heart problems, zinc metabolism disorder",Apartamento mediano,Poco frecuente,yes,Ciudad Lineal,16890.0,614.0
1860,Bull Terrier,17.98790974424928,16.30155468453702,10.042832783696964,medium,24.834136548715083,57.245845374607015,Fair,>30,"heart problems, zinc metabolism disorder",Apartamento mediano,Frecuente,yes,Villa de Vallecas,13605.0,1140.0
1861,Bull Terrier,17.87060258381505,17.759580017694443,10.035372318604633,large,28.5281949940914,54.18151205266601,Fair,>85,"heart problems, zinc metabolism disorder",Jardín Amplio,Nada,yes,Arganzuela,20103.0,1764.0
1862,Bull Terrier,19.095927168252867,17.755003663841116,9.50654311750585,medium,27.835835308861892,59.668272255277884,Fair,<30,"heart problems, zinc metabolism disorder",Finca,Frecuente,yes,Tetuán,17026.0,1246.0
1863,Bull Terrier,19.16269162004402,16.60188803267075,10.254779686725314,medium,27.91935114694812,53.41717013034185,Fair,>50,none,Jardín Amplio,Poco frecuente,yes,Tetuán,17026.0,1246.0
1864,Bull Terrier,18.89571520307886,15.9926125132226,10.241756742336488,medium,25.936356934074972,53.10015748022021,Fair,>85,none,Apartamento pequeño,Muy frecuente,yes,Fuencarral-El Pardo,20671.0,1852.0
1865,Bull Terrier,18.340449952210463,16.56344361033581,9.978678144098621,medium,24.822898341734213,54.62800516936405,Fair,>85,"heart problems, zinc metabolism disorder",Apartamento mediano,Frecuente,no,Latina,13719.0,1802.0
1866,Bull Terrier,18.648812803814568,16.54056667836447,9.869113274328905,medium,27.326090030082,58.89480010474359,Fair,>50,"heart problems, zinc metabolism disorder",Apartamento pequeño,Nada,yes,Ciudad Lineal,16890.0,614.0
1867,Bull Terrier,18.412926599865635,16.70576430257111,10.294999950946027,medium,27.288411577568272,56.367451327374624,Fair,>30,"heart problems, zinc metabolism disorder",Jardín Amplio,Frecuente,no,Ciudad Lineal,16890.0,614.0
1868,Bull Terrier,18.5545662152625,17.332161321918534,10.191534126961226,small,26.800909149020665,57.40603075527025,Fair,>95,"heart problems, zinc metabolism disorder",Apartamento pequeño,Nada,yes,Moratalaz,15667.0,2838.0
1869,Bull Terrier,17.85177700285946,16.699073650340804,10.466111878466586,medium,27.819625033606183,53.205526787173405,Fair,>95,"heart problems, zinc metabolism disorder",Jardín Amplio,Muy frecuente,yes,Ciudad Lineal,16890.0,614.0
1870,Bull Terrier,18.5678118155777,16.76153579930988,10.347106319988612,medium,28.350264675170955,58.041055359085334,Fair,>30,"heart problems, zinc metabolism disorder",Jardín Amplio,Frecuente,yes,Ciudad Lineal,16890.0,614.0
1871,Bull Terrier,18.94374416754705,16.780881383422447,10.334287792063622,medium,27.72608787813639,58.055577282681895,Fair,>30,"heart problems, zinc metabolism disorder",Finca,Muy frecuente,yes,Fuencarral-El Pardo,20671.0,1852.0
1872,Bull Terrier,18.359046898764745,16.439566612247695,10.117333018007814,medium,26.022689812439545,53.2611738224102,Fair,>30,"heart problems, zinc metabolism disorder",Finca,Poco frecuente,yes,Arganzuela,20103.0,1764.0
1873,Bull Terrier,18.77018470722818,16.95829853554197,10.424273392676298,medium,26.52813941882098,52.72202062075092,Fair,>30,"heart problems, zinc metabolism disorder",Apartamento mediano,Poco frecuente,yes,Ciudad Lineal,16890.0,614.0
1874,Bull Terrier,18.109971426999742,17.9113318359676,10.513390306585004,medium,23.899571331983186,57.311594506882685,Lowest,<30,none,Apartamento mediano,Nada,no,Latina,13719.0,1802.0
1875,Bull Terrier,20.097490014903038,16.839516591732494,10.157888249713084,medium,27.37548624080837,49.33304206268841,Fair,>50,"heart problems, zinc metabolism disorder",Apartamento pequeño,Nada,yes,Moratalaz,15667.0,2838.0
1876,Bull Terrier,18.787007869775813,17.307083934235813,10.442027540410503,medium,25.007983454788736,51.68339094689681,Fair,>95,"heart problems, zinc metabolism disorder",Apartamento mediano,Frecuente,yes,Latina,13719.0,1802.0
1877,Bull Terrier,18.835841090965623,16.726830879451654,10.292084377390223,medium,27.02219614956421,55.37173478578301,Fair,<30,"heart problems, zinc metabolism disorder",Apartamento mediano,Poco frecuente,yes,Tetuán,17026.0,1246.0
1878,Bull Terrier,18.71197765420143,17.911963023553756,9.32247216014735,medium,25.02837318290692,58.68634718161645,Fair,>30,"heart problems, zinc metabolism disorder",Apartamento mediano,Nada,yes,Moratalaz,15667.0,2838.0
1879,Bull Terrier,18.334689051087736,17.782956472246564,10.398549989098164,medium,26.26880472642489,51.496246754351475,Lowest,>85,none,Apartamento mediano,Muy frecuente,yes,Ciudad Lineal,16890.0,614.0
1880,Bull Terrier,18.39516156604973,16.93191805451988,9.633896765242948,medium,25.00426402882205,54.55815102238535,Fair,>50,"heart problems, zinc metabolism disorder",Jardín Amplio,Poco frecuente,yes,Latina,13719.0,1802.0
1881,Bull Terrier,20.122794618615067,16.120887312017842,10.377352121568608,medium,28.167196502330206,56.36483307816723,Fair,>30,none,Apartamento mediano,Muy frecuente,no,Ciudad Lineal,16890.0,614.0
1882,Bull Terrier,18.156487211269436,16.682901634821366,9.950981329029151,medium,27.812777076837488,53.83330263970908,Excellent,>85,none,Finca,Nada,yes,Latina,13719.0,1802.0
1883,Bull Terrier,18.72350785057903,17.09091984415484,10.857275702189531,medium,29.274093371995043,54.409879746547546,Above average,>30,"heart problems, zinc metabolism disorder",Apartamento pequeño,Frecuente,yes,Moratalaz,15667.0,2838.0
1884,Bull Terrier,18.78310898676632,16.966730447703636,10.662204359292465,large,28.255941155744054,56.56416711564063,Fair,>70,"heart problems, zinc metabolism disorder",Jardín Amplio,Muy frecuente,yes,Moratalaz,15667.0,2838.0
1885,Bull Terrier,18.136528089239725,17.291104872111685,10.46578529558812,medium,25.423056446386077,55.73503425392229,Fair,<30,"heart problems, zinc metabolism disorder",Apartamento mediano,Frecuente,yes,Fuencarral-El Pardo,20671.0,1852.0
1886,Bull Terrier,18.77812788308097,17.03772291773012,10.100688349554947,medium,24.494264854133643,58.52682952830138,Fair,>50,"heart problems, zinc metabolism disorder",Jardín Amplio,Frecuente,yes,Arganzuela,20103.0,1764.0
1887,Bull Terrier,18.59653598953307,16.25541062401702,10.371063975153563,medium,28.38764880239311,56.46983700517415,Fair,<30,"heart problems, zinc metabolism disorder",Finca,Frecuente,yes,Arganzuela,20103.0,1764.0
1888,Bull Terrier,19.745902587716117,16.33490326139825,9.76436129188449,medium,25.82829176379878,52.246582457542715,Fair,>50,"heart problems, zinc metabolism disorder",Jardín Amplio,Poco frecuente,no,Fuencarral-El Pardo,20671.0,1852.0
1889,Bull Terrier,18.230787252405005,17.359472672384193,10.482295824776214,medium,27.15066262250678,51.26643683946477,Fair,>30,"heart problems, zinc metabolism disorder",Apartamento pequeño,Muy frecuente,yes,Ciudad Lineal,16890.0,614.0
1890,Bull Terrier,18.30536319072226,17.60795575101782,10.077729696263589,medium,25.3145455511127,50.586164980365716,Fair,>30,none,Apartamento mediano,Muy frecuente,yes,Arganzuela,20103.0,1764.0
1891,Bull Terrier,19.04117254900493,16.91030826862167,9.720504552026147,medium,25.913440808382617,58.634682800435506,Fair,>50,"heart problems, zinc metabolism disorder",Apartamento mediano,Poco frecuente,yes,Arganzuela,20103.0,1764.0
1892,Bull Terrier,18.848304841918512,17.191256614399258,10.439806389396738,large,26.937085882525903,52.88763396664024,Fair,>85,"heart problems, zinc metabolism disorder",Finca,Muy frecuente,yes,Arganzuela,20103.0,1764.0
1893,Bull Terrier,18.627308116167548,17.641848840397486,10.247668700378235,medium,26.58522145302467,53.75535458491106,Fair,>30,none,Jardín Amplio,Nada,yes,Fuencarral-El Pardo,20671.0,1852.0
1894,Bull Terrier,17.86719878449982,17.93603433689946,9.754325654525475,medium,24.23784159149187,54.27045475418197,Fair,>85,none,Apartamento mediano,Muy frecuente,yes,Arganzuela,20103.0,1764.0
1895,Bull Terrier,19.093451750644007,16.63702305649727,10.060755616693827,medium,27.348756051345383,52.015898729958074,Fair,>30,"heart problems, zinc metabolism disorder",Apartamento mediano,Poco frecuente,yes,Fuencarral-El Pardo,20671.0,1852.0
1896,Bull Terrier,18.980272262591413,16.33081012978212,10.010934857932282,small,28.09761983028837,57.57277305997018,Lowest,<30,none,Jardín Amplio,Nada,yes,Fuencarral-El Pardo,20671.0,1852.0
1897,Bull Terrier,17.77055923068036,17.814493478920372,10.622732271899139,medium,26.448211568306167,54.14331451775946,Excellent,>30,"heart problems, zinc metabolism disorder",Apartamento mediano,Frecuente,no,Arganzuela,20103.0,1764.0
1898,Bull Terrier,17.40651799994988,17.323498785767825,10.311829511453581,medium,26.553450878519083,52.37589375776171,Fair,>50,"heart problems, zinc metabolism disorder",Apartamento mediano,Muy frecuente,yes,Latina,13719.0,1802.0
1899,Bull Terrier,17.393015520907436,16.21960817560338,9.852969764055231,medium,25.238419635951864,55.48144627207223,Above average,>85,none,Apartamento mediano,Poco frecuente,yes,Ciudad Lineal,16890.0,614.0
1900,Alaskan Malamute,21.765352283385223,35.40143744721258,10.66006315904269,large,36.66450109411443,60.502609826521876,Average,>30,"hip problems, dwarfism",Finca,Muy frecuente,yes,Moncloa-Aravaca,24659.0,2606.0
1901,Alaskan Malamute,21.990778324371114,35.824134615447505,10.497338441581448,small,32.304771928554295,61.77242687321768,Above average,>30,none,Apartamento pequeño,Nada,no,Tetuán,17026.0,1246.0
1902,Alaskan Malamute,22.27085386099019,35.89339246932297,10.838686847954502,large,39.11833816193891,60.21514593439556,Average,>50,"hip problems, dwarfism",Finca,Muy frecuente,no,Tetuán,17026.0,1246.0
1903,Alaskan Malamute,22.207968951391372,36.11944157611484,10.638869601602321,large,37.64335943083394,63.80357105654477,Fair,>50,"hip problems, dwarfism",Finca,Muy frecuente,no,Fuencarral-El Pardo,20671.0,1852.0
1904,Alaskan Malamute,22.240132490025076,35.25989169831167,10.457990596890689,large,38.92778233275909,65.11409115863289,Above average,>50,"hip problems, dwarfism",Apartamento mediano,Nada,no,Moncloa-Aravaca,24659.0,2606.0
1905,Alaskan Malamute,22.870671804784536,36.4428492225606,10.848282961369154,large,37.441812745121254,60.38335825389668,Average,>95,none,Jardín Amplio,Muy frecuente,yes,Moratalaz,15667.0,2838.0
1906,Alaskan Malamute,20.65632920780276,35.332168439028706,10.314568472155036,large,34.41123537241143,59.08537311663635,Average,>50,"hip problems, dwarfism",Apartamento mediano,Frecuente,yes,Fuencarral-El Pardo,20671.0,1852.0
1907,Alaskan Malamute,21.990621224426427,36.4935367512173,10.506386033032728,large,37.38125094316011,53.65654547282157,Average,>50,"hip problems, dwarfism",Jardín Amplio,Poco frecuente,no,Moncloa-Aravaca,24659.0,2606.0
1908,Alaskan Malamute,21.2237373210879,36.513403203687446,10.584885856734148,large,38.18752549627354,60.92593034980705,Average,>50,"hip problems, dwarfism",Finca,Nada,no,Moncloa-Aravaca,24659.0,2606.0
1909,Alaskan Malamute,22.70698372240803,34.30675511919438,10.523839079015312,medium,35.327038860470125,65.07654768080064,Fair,>85,none,Jardín Amplio,Nada,yes,Moratalaz,15667.0,2838.0
1910,Alaskan Malamute,22.542943905406943,37.55117625505377,10.918035639298083,large,33.565823878818215,58.933591572970826,Average,>85,none,Jardín Amplio,Frecuente,yes,Fuencarral-El Pardo,20671.0,1852.0
1911,Alaskan Malamute,21.266458105624114,36.8608267938418,10.59472947165555,large,38.76666912403212,62.85267502120705,Average,>50,none,Finca,Frecuente,no,Tetuán,17026.0,1246.0
1912,Alaskan Malamute,22.00412926754253,37.99409681236784,10.530611058965277,medium,35.74126028286643,60.23099883718767,Lowest,>50,"hip problems, dwarfism",Apartamento mediano,Muy frecuente,no,Moncloa-Aravaca,24659.0,2606.0
1913,Alaskan Malamute,22.28876524373471,36.69816504382368,10.951019749159958,large,36.33741033698424,61.25760421568398,Average,<30,none,Apartamento mediano,Muy frecuente,yes,Moratalaz,15667.0,2838.0
1914,Alaskan Malamute,23.348021080906378,35.15760152696912,10.475739847890017,medium,38.24654359945645,66.56437062273193,Average,<30,none,Finca,Poco frecuente,no,Arganzuela,20103.0,1764.0
1915,Alaskan Malamute,22.643189381398866,35.22667879330977,11.197460036027296,large,36.049686962426904,60.842802901584065,Average,>50,none,Jardín Amplio,Poco frecuente,yes,Hortaleza,20500.0,3852.0
1916,Alaskan Malamute,22.392333976474593,35.19858749613495,10.48488325385993,large,34.14587267594495,61.239351213075516,Average,>70,"hip problems, dwarfism",Apartamento mediano,Muy frecuente,no,Tetuán,17026.0,1246.0
1917,Alaskan Malamute,22.931852563711924,35.027478670343044,10.326860730375548,large,36.38783098147805,63.61470250754593,Average,>50,none,Jardín Amplio,Frecuente,yes,Arganzuela,20103.0,1764.0
1918,Alaskan Malamute,21.930538608982605,36.37680966790745,10.531333907851321,large,37.38534581455956,65.26040639100957,Average,>50,"hip problems, dwarfism",Finca,Muy frecuente,no,Tetuán,17026.0,1246.0
1919,Alaskan Malamute,22.0431146541116,37.69712554859757,10.345980309510255,large,37.14569290211849,58.284942286413994,Average,>50,"hip problems, dwarfism",Finca,Frecuente,no,Moratalaz,15667.0,2838.0
1920,Alaskan Malamute,22.122704245449544,36.10141458210836,10.429419805939414,large,37.897923818765996,61.461204608155654,Average,>70,"hip problems, dwarfism",Finca,Nada,no,Tetuán,17026.0,1246.0
1921,Alaskan Malamute,22.084351354638457,36.73553866354496,11.152598994315557,large,34.3908282619464,60.58620662578092,Average,>30,"hip problems, dwarfism",Apartamento mediano,Frecuente,yes,Moratalaz,15667.0,2838.0
1922,Alaskan Malamute,22.969867302447717,35.82614167944844,10.617525063619267,large,37.92473257641674,63.28833000432604,Average,>50,none,Jardín Amplio,Frecuente,yes,Arganzuela,20103.0,1764.0
1923,Alaskan Malamute,21.93446320765921,36.27776462962886,11.045878852577152,large,36.93185392328328,59.419910213603885,Fair,>50,"hip problems, dwarfism",Apartamento pequeño,Muy frecuente,no,Moratalaz,15667.0,2838.0
1924,Alaskan Malamute,20.225724287965104,35.80552974463638,10.770954737848989,large,36.47075315544774,63.02723978466506,Average,>50,"hip problems, dwarfism",Apartamento mediano,Muy frecuente,yes,Fuencarral-El Pardo,20671.0,1852.0
1925,Alaskan Malamute,22.86666134635634,35.13674043416314,10.896958437730754,large,37.80222390479434,55.89286929220123,Lowest,>50,none,Jardín Amplio,Nada,yes,Moncloa-Aravaca,24659.0,2606.0
1926,Alaskan Malamute,21.51256066803786,35.64661789376182,10.615454620704998,large,35.22987523946311,60.173323572210684,Average,>50,none,Jardín Amplio,Muy frecuente,yes,Tetuán,17026.0,1246.0
1927,Alaskan Malamute,23.001137310030934,35.12755958227757,11.001416711527646,large,38.71385391941786,58.86728219075671,Average,<30,none,Jardín Amplio,Muy frecuente,yes,Moratalaz,15667.0,2838.0
1928,Alaskan Malamute,21.66502429610508,35.10199115033211,10.908965971978814,large,36.59979376342327,62.569389779651345,Average,>50,none,Jardín Amplio,Nada,yes,Tetuán,17026.0,1246.0
1929,Alaskan Malamute,22.573098585256712,35.07218266848444,11.557416486979278,large,33.1723884079555,60.339937616673964,Fair,>50,none,Jardín Amplio,Muy frecuente,no,Chamberí,25275.0,826.0
1930,Alaskan Malamute,21.462322038988802,35.36795064108777,10.935979537278776,large,36.40353091126825,55.184732958300266,Average,>70,"hip problems, dwarfism",Apartamento mediano,Poco frecuente,no,Tetuán,17026.0,1246.0
1931,Alaskan Malamute,22.005898701102442,36.39565245012974,10.79053139066797,large,35.38480951335158,64.23518119364374,Average,>50,"hip problems, dwarfism",Apartamento pequeño,Frecuente,yes,Fuencarral-El Pardo,20671.0,1852.0
1932,Alaskan Malamute,21.626937115073673,36.98269298436509,11.076368496280942,large,37.34219652802356,62.395683969909015,Average,>70,"hip problems, dwarfism",Jardín Amplio,Muy frecuente,no,Moratalaz,15667.0,2838.0
1933,Alaskan Malamute,21.640924726424405,33.33080325999845,10.570023253439107,large,36.994381558808854,60.31681242214554,Average,>50,"hip problems, dwarfism",Finca,Muy frecuente,yes,Arganzuela,20103.0,1764.0
1934,Alaskan Malamute,22.452369950165366,34.81371568500438,10.694032674503292,large,37.975543243385296,59.49714816884497,Fair,>30,"hip problems, dwarfism",Apartamento pequeño,Frecuente,no,Moratalaz,15667.0,2838.0
1935,Alaskan Malamute,22.784733329915507,37.643790097656655,10.108826301561576,large,39.51114896769392,57.34683957883827,Average,>70,"hip problems, dwarfism",Jardín Amplio,Frecuente,yes,Hortaleza,20500.0,3852.0
1936,Alaskan Malamute,21.709935135518055,37.78363478638855,10.75695964543653,medium,36.390407708178714,59.93092638493202,Average,>50,"hip problems, dwarfism",Apartamento mediano,Poco frecuente,yes,Tetuán,17026.0,1246.0
1937,Alaskan Malamute,21.314128599692946,37.31779942338776,10.309809493300243,large,30.649155150185095,57.127778192464326,Average,>30,none,Jardín Amplio,Frecuente,no,Tetuán,17026.0,1246.0
1938,Alaskan Malamute,23.835601850758056,35.81475412553383,10.0979807163069,large,35.01228184368733,62.43217892635881,Average,>30,none,Apartamento mediano,Poco frecuente,yes,Salamanca,25956.0,623.0
1939,Alaskan Malamute,22.944854669116484,37.032550553497636,11.098991909796919,large,37.246369230714606,62.5052884897971,Average,>85,"hip problems, dwarfism",Jardín Amplio,Frecuente,no,Hortaleza,20500.0,3852.0
1940,Alaskan Malamute,21.96320193909411,37.54647641937542,10.71429664769483,large,30.624313789073593,55.575939310879555,Fair,>95,"hip problems, dwarfism",Finca,Nada,yes,Tetuán,17026.0,1246.0
1941,Alaskan Malamute,21.26843672592967,35.479919807830946,11.002791541682882,large,34.664017936007006,57.49906658050612,Average,>70,"hip problems, dwarfism",Apartamento pequeño,Muy frecuente,yes,Tetuán,17026.0,1246.0
1942,Alaskan Malamute,22.66802594201867,37.130026112647464,10.857094515090822,large,38.136648336400924,59.99184782383571,Fair,>50,"hip problems, dwarfism",Jardín Amplio,Muy frecuente,no,Arganzuela,20103.0,1764.0
1943,Alaskan Malamute,21.53240692678402,36.44606997962095,10.703222430851632,large,37.101032587074634,56.69242166529221,Average,>50,"hip problems, dwarfism",Finca,Nada,yes,Arganzuela,20103.0,1764.0
1944,Alaskan Malamute,22.75527063608383,37.37480855990434,10.743840302439795,large,35.1707736727164,58.1746692227938,Average,>30,none,Apartamento mediano,Muy frecuente,no,Chamberí,25275.0,826.0
1945,Alaskan Malamute,21.523663729724706,36.31268604073936,11.321391864214021,large,38.196097467302806,61.51557280870744,Average,>50,none,Apartamento pequeño,Poco frecuente,no,Moncloa-Aravaca,24659.0,2606.0
1946,Alaskan Malamute,21.853499675251136,33.94816650773627,10.525878845928831,large,36.65934927780033,57.478157093867715,Average,>30,"hip problems, dwarfism",Apartamento mediano,Frecuente,yes,Tetuán,17026.0,1246.0
1947,Alaskan Malamute,21.924961145764357,37.34244525502726,10.389372100725389,large,32.32303209030967,58.2526498989212,Average,>70,"hip problems, dwarfism",Apartamento pequeño,Muy frecuente,yes,Moratalaz,15667.0,2838.0
1948,Alaskan Malamute,21.952729607839633,37.18414999762111,10.541483237520008,large,32.43897489557889,60.42548463968786,Average,>30,"hip problems, dwarfism",Jardín Amplio,Poco frecuente,no,Moncloa-Aravaca,24659.0,2606.0
1949,Alaskan Malamute,21.76257216659796,36.72364689573621,10.343019142094537,large,39.35940482958285,59.612012434543914,Average,>30,"hip problems, dwarfism",Finca,Poco frecuente,yes,Tetuán,17026.0,1246.0
1950,Bloodhound,14.137692394931973,6.973206907954502,7.023294976351798,large,38.798730741497955,57.40898105988596,Above average,>70,"fatal stomach bloat, skin problems",Finca,Muy frecuente,yes,Usera,10797.0,2971.0
1951,Bloodhound,14.202722931920762,7.114534885333774,6.541006477714378,large,40.53651255599932,63.094939645199005,Lowest,<30,"fatal stomach bloat, skin problems",Apartamento pequeño,Poco frecuente,yes,Usera,10797.0,2971.0
1952,Bloodhound,14.42682804882166,6.806211779823078,6.765752804693559,large,41.66598797450032,63.68778988144578,Lowest,<30,none,Apartamento pequeño,Muy frecuente,no,Moratalaz,15667.0,2838.0
1953,Bloodhound,14.276534673882052,6.967643663095393,6.866724747018585,large,37.27200027122338,64.24862959014689,Lowest,>50,"fatal stomach bloat, skin problems",Finca,Frecuente,yes,Puente de Vallecas,10941.0,3843.0
1954,Bloodhound,13.685605542590903,7.127778604446298,6.853788002759262,large,44.00974905190808,65.87463563502757,Lowest,>70,none,Jardín Amplio,Nada,no,Latina,13719.0,1802.0
1955,Bloodhound,14.028939503953744,7.0059907005381294,6.986094232197363,large,35.83787971422704,62.414637816454785,Fair,<30,none,Finca,Frecuente,yes,Moratalaz,15667.0,2838.0
1956,Bloodhound,14.438258111889102,7.239887884571063,6.737951515599591,large,37.64138203875134,65.51926828771917,Fair,>95,"fatal stomach bloat, skin problems",Jardín Amplio,Poco frecuente,yes,Vicálvaro,13849.0,4410.0
1957,Bloodhound,13.710901176726063,6.857618488583175,6.704091656570179,small,34.412587610553594,59.89521547907099,Lowest,<30,"fatal stomach bloat, skin problems",Apartamento pequeño,Nada,yes,Puente de Vallecas,10941.0,3843.0
1958,Bloodhound,13.999936326864512,6.56051392959998,6.881336424289295,large,35.49135117788095,71.4602409633324,Lowest,>30,none,Finca,Nada,yes,Usera,10797.0,2971.0
1959,Bloodhound,13.694526240120295,6.846695721109412,6.830314628202805,large,39.470567508412586,63.46360710835775,Excellent,>70,"fatal stomach bloat, skin problems",Finca,Nada,yes,Vicálvaro,13849.0,4410.0
1960,Bloodhound,13.850690195699004,6.96582807732329,6.670152671735668,large,38.14200323850207,60.44730903781669,Lowest,>50,"fatal stomach bloat, skin problems",Jardín Amplio,Muy frecuente,yes,Moratalaz,15667.0,2838.0
1961,Bloodhound,14.334952364161856,7.072007962994726,7.158969801611138,large,40.13857323960224,65.81490797311393,Lowest,>30,"fatal stomach bloat, skin problems",Jardín Amplio,Frecuente,yes,Carabanchel,12275.0,2794.0
1962,Bloodhound,14.197879607564523,6.870107136372253,6.283485287143596,large,39.37114132299747,63.330299175997474,Above average,<30,"fatal stomach bloat, skin problems",Apartamento mediano,Poco frecuente,yes,Latina,13719.0,1802.0
1963,Bloodhound,13.246546339599997,7.051933339810981,6.536388862835638,large,38.120813503491924,65.47847750260719,Excellent,<30,"fatal stomach bloat, skin problems",Jardín Amplio,Frecuente,yes,Moratalaz,15667.0,2838.0
1964,Bloodhound,14.145482670846109,6.937465383480061,6.631238588597355,large,38.545581989641754,63.468665211039536,Lowest,<30,"fatal stomach bloat, skin problems",Finca,Muy frecuente,yes,Vicálvaro,13849.0,4410.0
1965,Bloodhound,14.26593040377962,7.140320682029028,6.8646399874783235,large,38.15869883372116,58.874816625229656,Lowest,>70,none,Finca,Frecuente,no,Vicálvaro,13849.0,4410.0
1966,Bloodhound,13.660269379056666,6.670014721604351,6.3506739701002815,large,39.443855271663,66.90509504179616,Lowest,<30,"fatal stomach bloat, skin problems",Finca,Poco frecuente,yes,Vicálvaro,13849.0,4410.0
1967,Bloodhound,14.182998181325576,7.094499433033233,6.3933930879054115,large,39.27020460612561,65.30454852938885,Excellent,<30,none,Finca,Frecuente,yes,Latina,13719.0,1802.0
1968,Bloodhound,13.804679111949609,7.200637373145259,6.483101093529586,large,42.589668154575676,66.47322348319895,Lowest,>70,"fatal stomach bloat, skin problems",Finca,Muy frecuente,no,Vicálvaro,13849.0,4410.0
1969,Bloodhound,13.5253592995487,6.739037842172618,6.665778484997114,large,39.394853201514,67.18884350630778,Above average,>85,"fatal stomach bloat, skin problems",Apartamento pequeño,Frecuente,yes,Latina,13719.0,1802.0
1970,Bloodhound,14.713376725893658,7.265100574845758,6.676996801713775,large,41.49193670120148,65.67910272868858,Fair,>30,none,Apartamento pequeño,Poco frecuente,yes,Moratalaz,15667.0,2838.0
1971,Bloodhound,14.333734484776807,6.815525529984584,6.958390298702745,large,43.7290045765493,63.57836271498875,Lowest,>70,none,Finca,Muy frecuente,yes,Moratalaz,15667.0,2838.0
1972,Bloodhound,13.036991766529738,6.804401398329077,6.820845680008858,medium,38.18108647527118,57.62787547752695,Lowest,>50,"fatal stomach bloat, skin problems",Apartamento mediano,Poco frecuente,yes,Latina,13719.0,1802.0
1973,Bloodhound,13.794938210328514,7.164129753757715,6.806232570401042,large,40.279987993494025,59.33952030049383,Lowest,>50,"fatal stomach bloat, skin problems",Jardín Amplio,Frecuente,yes,Puente de Vallecas,10941.0,3843.0
1974,Bloodhound,14.376186986652538,7.240377936657855,6.725443324534194,large,37.91566461713724,64.8030522470747,Lowest,>50,none,Finca,Poco frecuente,yes,Moratalaz,15667.0,2838.0
1975,Bloodhound,13.633960691123775,6.638621864384274,6.738063993646523,large,34.94920489424376,67.36074843244003,Lowest,>50,"fatal stomach bloat, skin problems",Apartamento pequeño,Muy frecuente,no,Puente de Vallecas,10941.0,3843.0
1976,Bloodhound,13.162663106081641,6.747021130407972,6.629858314955256,large,40.13854234762191,66.68216070320759,Lowest,<30,"fatal stomach bloat, skin problems",Jardín Amplio,Frecuente,yes,Latina,13719.0,1802.0
1977,Bloodhound,13.540851436566857,7.021831455571056,6.918334575212847,large,38.93519865345578,65.81140047687387,Lowest,<30,"fatal stomach bloat, skin problems",Finca,Nada,yes,Latina,13719.0,1802.0
1978,Bloodhound,13.577312409251244,6.786256777803216,6.908882864157853,large,38.48459753288964,67.55277552108369,Lowest,>50,"fatal stomach bloat, skin problems",Apartamento mediano,Poco frecuente,yes,Moratalaz,15667.0,2838.0
