seccion_codigo;distrito_codigo;distrito_nombre;municipio_codigo;municipio_nombre;superficie_km2
4903002;4903;;49;COSLADA;0.04
4903003;4903;;49;COSLADA;0.12
4903004;4903;;49;COSLADA;0.12
4903005;4903;;49;COSLADA;0.06
4903006;4903;;49;COSLADA;0.05
4903007;4903;;49;COSLADA;0.03
4903008;4903;;49;COSLADA;0.06
4903009;4903;;49;COSLADA;0.40
4904002;4904;;49;COSLADA;4.69
5001001;5001;;50;CUBAS DE LA SAGRA;7.94
5001002;5001;;50;CUBAS DE LA SAGRA;0.57
5001003;5001;;50;CUBAS DE LA SAGRA;4.38
5101001;5101;;51;CHAPINERIA;25.55
5201001;5201;;52;CHINCHON;28.49
5201002;5201;;52;CHINCHON;83.60
5201003;5201;;52;CHINCHON;3.70
5301001;5301;;53;DAGANZO DE ARRIBA;0.21
5301002;5301;;53;DAGANZO DE ARRIBA;0.25
5301003;5301;;53;DAGANZO DE ARRIBA;39.24
5301004;5301;;53;DAGANZO DE ARRIBA;3.70
5401001;5401;;54;ESCORIAL, EL;15.91
5401002;5401;;54;ESCORIAL, EL;0.23
5401003;5401;;54;ESCORIAL, EL;2.18
5401004;5401;;54;ESCORIAL, EL;3.60
5402001;5402;;54;ESCORIAL, EL;14.65
5402002;5402;;54;ESCORIAL, EL;1.12
5402003;5402;;54;ESCORIAL, EL;0.60
5402004;5402;;54;ESCORIAL, EL;16.94
5402005;5402;;54;ESCORIAL, EL;13.57
5501001;5501;;55;ESTREMERA;79.13
5601001;5601;;56;FRESNEDILLAS DE LA OLIVA;28.34
5701001;5701;;57;FRESNO DE TOROTE;31.75
5801002;5801;;58;FUENLABRADA;0.09
5801003;5801;;58;FUENLABRADA;0.03
5801004;5801;;58;FUENLABRADA;0.06
5801005;5801;;58;FUENLABRADA;0.03
5801006;5801;;58;FUENLABRADA;0.02
5801007;5801;;58;FUENLABRADA;0.02
5802001;5802;;58;FUENLABRADA;0.06
5802002;5802;;58;FUENLABRADA;0.05
5802003;5802;;58;FUENLABRADA;4.57
5802004;5802;;58;FUENLABRADA;0.06
5802005;5802;;58;FUENLABRADA;0.05
5802006;5802;;58;FUENLABRADA;0.05
5802007;5802;;58;FUENLABRADA;0.03
5802008;5802;;58;FUENLABRADA;0.02
5802009;5802;;58;FUENLABRADA;0.06
5802010;5802;;58;FUENLABRADA;0.03
5802011;5802;;58;FUENLABRADA;0.04
5802012;5802;;58;FUENLABRADA;0.09
5802013;5802;;58;FUENLABRADA;0.06
5802014;5802;;58;FUENLABRADA;0.06
5802015;5802;;58;FUENLABRADA;0.10
5802016;5802;;58;FUENLABRADA;0.02
5802017;5802;;58;FUENLABRADA;0.07
5803001;5803;;58;FUENLABRADA;0.08
5803002;5803;;58;FUENLABRADA;0.06
5803003;5803;;58;FUENLABRADA;0.07
5803004;5803;;58;FUENLABRADA;0.09
5803005;5803;;58;FUENLABRADA;0.04
5803006;5803;;58;FUENLABRADA;0.03
5803007;5803;;58;FUENLABRADA;0.04
5803008;5803;;58;FUENLABRADA;0.06
5803009;5803;;58;FUENLABRADA;0.06
5803010;5803;;58;FUENLABRADA;0.03
5804001;5804;;58;FUENLABRADA;0.43
5804002;5804;;58;FUENLABRADA;0.06
5804003;5804;;58;FUENLABRADA;0.09
5804004;5804;;58;FUENLABRADA;0.05
5804005;5804;;58;FUENLABRADA;0.06
5804006;5804;;58;FUENLABRADA;0.07
5804007;5804;;58;FUENLABRADA;0.21
5804008;5804;;58;FUENLABRADA;0.08
5804009;5804;;58;FUENLABRADA;0.05
5804010;5804;;58;FUENLABRADA;0.05
5804011;5804;;58;FUENLABRADA;0.02
5804012;5804;;58;FUENLABRADA;10.09
5804013;5804;;58;FUENLABRADA;0.07
5804014;5804;;58;FUENLABRADA;4.59
5804015;5804;;58;FUENLABRADA;0.12
5804016;5804;;58;FUENLABRADA;0.03
5805001;5805;;58;FUENLABRADA;0.12
5805002;5805;;58;FUENLABRADA;0.05
5805003;5805;;58;FUENLABRADA;0.04
5805004;5805;;58;FUENLABRADA;0.05
5805005;5805;;58;FUENLABRADA;0.05
5805006;5805;;58;FUENLABRADA;0.05
5806001;5806;;58;FUENLABRADA;0.05
5806002;5806;;58;FUENLABRADA;0.06
5806003;5806;;58;FUENLABRADA;0.07
5806004;5806;;58;FUENLABRADA;0.04
5806005;5806;;58;FUENLABRADA;0.07
5806006;5806;;58;FUENLABRADA;0.05
5806007;5806;;58;FUENLABRADA;0.05
5806008;5806;;58;FUENLABRADA;0.15
5806009;5806;;58;FUENLABRADA;0.03
5806010;5806;;58;FUENLABRADA;0.05
5806011;5806;;58;FUENLABRADA;0.04
5806012;5806;;58;FUENLABRADA;3.56
5806013;5806;;58;FUENLABRADA;2.64
5806014;5806;;58;FUENLABRADA;0.05
5806015;5806;;58;FUENLABRADA;0.09
5806016;5806;;58;FUENLABRADA;0.12
5806017;5806;;58;FUENLABRADA;0.04
5806018;5806;;58;FUENLABRADA;0.10
5806019;5806;;58;FUENLABRADA;0.10
5807001;5807;;58;FUENLABRADA;0.04
5807002;5807;;58;FUENLABRADA;0.05
5807003;5807;;58;FUENLABRADA;0.04
5807004;5807;;58;FUENLABRADA;0.04
5807005;5807;;58;FUENLABRADA;0.06
5807006;5807;;58;FUENLABRADA;0.07
5807007;5807;;58;FUENLABRADA;0.62
5807008;5807;;58;FUENLABRADA;0.04
5807009;5807;;58;FUENLABRADA;0.04
5807010;5807;;58;FUENLABRADA;0.03
5807011;5807;;58;FUENLABRADA;0.03
5807012;5807;;58;FUENLABRADA;0.06
5807013;5807;;58;FUENLABRADA;0.02
5807014;5807;;58;FUENLABRADA;0.64
5807015;5807;;58;FUENLABRADA;0.31
5807016;5807;;58;FUENLABRADA;0.55
5808001;5808;;58;FUENLABRADA;0.07
5808002;5808;;58;FUENLABRADA;0.02
5808003;5808;;58;FUENLABRADA;0.01
5808004;5808;;58;FUENLABRADA;0.04
5808005;5808;;58;FUENLABRADA;0.03
5808006;5808;;58;FUENLABRADA;0.17
5808007;5808;;58;FUENLABRADA;0.04
5808008;5808;;58;FUENLABRADA;0.05
5808009;5808;;58;FUENLABRADA;0.08
5808010;5808;;58;FUENLABRADA;0.08
5808011;5808;;58;FUENLABRADA;0.01
5808012;5808;;58;FUENLABRADA;0.02
5808013;5808;;58;FUENLABRADA;0.03
5808014;5808;;58;FUENLABRADA;0.03
5808015;5808;;58;FUENLABRADA;0.11
5808016;5808;;58;FUENLABRADA;2.01
5809001;5809;;58;FUENLABRADA;0.04
5809002;5809;;58;FUENLABRADA;0.12
5809003;5809;;58;FUENLABRADA;0.26
5809004;5809;;58;FUENLABRADA;0.11
5809005;5809;;58;FUENLABRADA;0.16
5809006;5809;;58;FUENLABRADA;0.16
5809007;5809;;58;FUENLABRADA;1.01
5809008;5809;;58;FUENLABRADA;1.40
5809009;5809;;58;FUENLABRADA;0.25
5809010;5809;;58;FUENLABRADA;0.06
5809011;5809;;58;FUENLABRADA;0.07
5809012;5809;;58;FUENLABRADA;0.16
5901001;5901;;59;FUENTE EL SAZ DE JARAMA;20.98
5901002;5901;;59;FUENTE EL SAZ DE JARAMA;9.47
5901003;5901;;59;FUENTE EL SAZ DE JARAMA;2.70
6001001;6001;;60;FUENTIDUEÐA DE TAJO;60.18
6101001;6101;;61;GALAPAGAR;5.14
6101002;6101;;61;GALAPAGAR;0.47
6101003;6101;;61;GALAPAGAR;8.65
6101004;6101;;61;GALAPAGAR;0.18
6101005;6101;;61;GALAPAGAR;7.01
6101006;6101;;61;GALAPAGAR;6.33
6101007;6101;;61;GALAPAGAR;0.81
6101008;6101;;61;GALAPAGAR;8.36
6101009;6101;;61;GALAPAGAR;2.77
6101010;6101;;61;GALAPAGAR;2.69
6101011;6101;;61;GALAPAGAR;0.24
6101012;6101;;61;GALAPAGAR;21.36
6101013;6101;;61;GALAPAGAR;1.19
6201001;6201;;62;GARGANTA DE LOS MONTES;40.33
6301001;6301;;63;GARGANTILLA DEL LOZOYA Y PINILLA DE BUITRAGO;24.18
6401001;6401;;64;GASCONES;20.07
6501002;6501;;65;GETAFE;0.05
6501003;6501;;65;GETAFE;0.04
6501004;6501;;65;GETAFE;0.04
6501005;6501;;65;GETAFE;0.06
6501006;6501;;65;GETAFE;0.08
6501007;6501;;65;GETAFE;0.02
6501008;6501;;65;GETAFE;0.02
6501009;6501;;65;GETAFE;0.05
6501010;6501;;65;GETAFE;0.03
6501011;6501;;65;GETAFE;0.07
6501012;6501;;65;GETAFE;0.02
6501013;6501;;65;GETAFE;0.04
6501014;6501;;65;GETAFE;11.87
6501015;6501;;65;GETAFE;0.02
6501016;6501;;65;GETAFE;0.09
6501017;6501;;65;GETAFE;0.04
6501018;6501;;65;GETAFE;0.03
6501019;6501;;65;GETAFE;0.05
6502001;6502;;65;GETAFE;0.05
6502002;6502;;65;GETAFE;0.02
6502003;6502;;65;GETAFE;0.03
6502004;6502;;65;GETAFE;0.02
6502005;6502;;65;GETAFE;0.02
6502006;6502;;65;GETAFE;0.02
6502007;6502;;65;GETAFE;0.02
6502009;6502;;65;GETAFE;0.04
6502010;6502;;65;GETAFE;0.06
6502011;6502;;65;GETAFE;0.03
6502012;6502;;65;GETAFE;0.08
6502013;6502;;65;GETAFE;0.25
6502014;6502;;65;GETAFE;0.13
6502015;6502;;65;GETAFE;0.03
6502016;6502;;65;GETAFE;0.45
6502017;6502;;65;GETAFE;0.10
6502018;6502;;65;GETAFE;0.09
6502019;6502;;65;GETAFE;0.22
6502020;6502;;65;GETAFE;0.22
6502021;6502;;65;GETAFE;0.38
6502022;6502;;65;GETAFE;0.16
6503001;6503;;65;GETAFE;0.14
6503002;6503;;65;GETAFE;0.02
6503003;6503;;65;GETAFE;0.03
6503004;6503;;65;GETAFE;0.02
6503005;6503;;65;GETAFE;0.03
6503006;6503;;65;GETAFE;0.04
6503007;6503;;65;GETAFE;0.04
6503008;6503;;65;GETAFE;0.05
6503009;6503;;65;GETAFE;0.11
6503010;6503;;65;GETAFE;0.03
6503011;6503;;65;GETAFE;0.02
6503012;6503;;65;GETAFE;0.02
6503013;6503;;65;GETAFE;0.05
6503014;6503;;65;GETAFE;0.03
6503015;6503;;65;GETAFE;0.02
6503016;6503;;65;GETAFE;0.06
6503017;6503;;65;GETAFE;0.12
6503018;6503;;65;GETAFE;0.15
6503019;6503;;65;GETAFE;0.17
6503020;6503;;65;GETAFE;0.07
6503021;6503;;65;GETAFE;0.16
6503022;6503;;65;GETAFE;0.15
6503023;6503;;65;GETAFE;0.30
6503024;6503;;65;GETAFE;0.18
6503025;6503;;65;GETAFE;0.15
6503026;6503;;65;GETAFE;0.14
6503027;6503;;65;GETAFE;0.18
6503028;6503;;65;GETAFE;0.17
6503029;6503;;65;GETAFE;0.16
6503030;6503;;65;GETAFE;0.14
6503031;6503;;65;GETAFE;0.22
6503032;6503;;65;GETAFE;0.25
6503033;6503;;65;GETAFE;0.35
6503034;6503;;65;GETAFE;0.60
6503035;6503;;65;GETAFE;0.21
6503036;6503;;65;GETAFE;0.22
6503037;6503;;65;GETAFE;0.28
6503038;6503;;65;GETAFE;0.26
6503039;6503;;65;GETAFE;0.21
6503040;6503;;65;GETAFE;0.14
6503041;6503;;65;GETAFE;0.10
6503042;6503;;65;GETAFE;0.07
6503043;6503;;65;GETAFE;0.10
6503044;6503;;65;GETAFE;0.50
6503045;6503;;65;GETAFE;0.35
6503046;6503;;65;GETAFE;0.35
6503047;6503;;65;GETAFE;1.59
6504001;6504;;65;GETAFE;0.02
6504002;6504;;65;GETAFE;0.04
6504003;6504;;65;GETAFE;0.05
6504004;6504;;65;GETAFE;0.02
6504005;6504;;65;GETAFE;0.01
6504006;6504;;65;GETAFE;0.02
6504007;6504;;65;GETAFE;0.02
6504008;6504;;65;GETAFE;0.02
6504009;6504;;65;GETAFE;0.03
6504010;6504;;65;GETAFE;0.03
6504011;6504;;65;GETAFE;0.03
6504012;6504;;65;GETAFE;7.00
6504013;6504;;65;GETAFE;0.03
6504014;6504;;65;GETAFE;0.02
6504015;6504;;65;GETAFE;0.02
6504016;6504;;65;GETAFE;0.02
6504017;6504;;65;GETAFE;0.02
6504018;6504;;65;GETAFE;0.02
6504021;6504;;65;GETAFE;0.01
6504023;6504;;65;GETAFE;0.03
6504024;6504;;65;GETAFE;0.02
6504025;6504;;65;GETAFE;0.01
6504026;6504;;65;GETAFE;0.02
6504027;6504;;65;GETAFE;0.20
6504028;6504;;65;GETAFE;17.50
6504029;6504;;65;GETAFE;0.45
6504030;6504;;65;GETAFE;0.28
6504031;6504;;65;GETAFE;0.15
6504032;6504;;65;GETAFE;0.19
6504033;6504;;65;GETAFE;26.92
6504034;6504;;65;GETAFE;0.37
6504035;6504;;65;GETAFE;0.21
6504036;6504;;65;GETAFE;0.24
6504037;6504;;65;GETAFE;0.08
6504038;6504;;65;GETAFE;0.40
6504039;6504;;65;GETAFE;0.28
6601001;6601;;66;GRIÐON;6.34
6601002;6601;;66;GRIÐON;0.25
6601003;6601;;66;GRIÐON;2.03
6601004;6601;;66;GRIÐON;0.62
6601005;6601;;66;GRIÐON;7.85
6701001;6701;;67;GUADALIX DE LA SIERRA;12.11
6701002;6701;;67;GUADALIX DE LA SIERRA;5.64
6701003;6701;;67;GUADALIX DE LA SIERRA;42.51
6801001;6801;;68;GUADARRAMA;0.09
6801002;6801;;68;GUADARRAMA;1.19
6801003;6801;;68;GUADARRAMA;2.35
6801004;6801;;68;GUADARRAMA;42.27
6801005;6801;;68;GUADARRAMA;3.77
6801006;6801;;68;GUADARRAMA;0.49
6801007;6801;;68;GUADARRAMA;5.87
6801008;6801;;68;GUADARRAMA;1.15
6901001;6901;;69;HIRUELA, LA;17.16
7001001;7001;;70;HORCAJO DE LA SIERRA-AOSLOS;21.20
7101001;7101;;71;HORCAJUELO DE LA SIERRA;23.83
7201001;7201;;72;HOYO DE MANZANARES;31.78
7201002;7201;;72;HOYO DE MANZANARES;11.36
7201003;7201;;72;HOYO DE MANZANARES;2.09
7301001;7301;;73;HUMANES DE MADRID;4.29
7301002;7301;;73;HUMANES DE MADRID;1.69
7301003;7301;;73;HUMANES DE MADRID;0.73
7301004;7301;;73;HUMANES DE MADRID;3.52
7301005;7301;;73;HUMANES DE MADRID;2.74
7301006;7301;;73;HUMANES DE MADRID;4.48
7301007;7301;;73;HUMANES DE MADRID;2.03
7301008;7301;;73;HUMANES DE MADRID;0.19
7401001;7401;;74;LEGANES;0.03
7401002;7401;;74;LEGANES;0.02
7401003;7401;;74;LEGANES;0.03
7401004;7401;;74;LEGANES;0.04
7401005;7401;;74;LEGANES;0.07
7401006;7401;;74;LEGANES;0.05
7401007;7401;;74;LEGANES;0.03
7401008;7401;;74;LEGANES;0.02
7401009;7401;;74;LEGANES;0.03
7401010;7401;;74;LEGANES;0.03
7401011;7401;;74;LEGANES;0.03
7401012;7401;;74;LEGANES;0.04
7401013;7401;;74;LEGANES;0.02
7401014;7401;;74;LEGANES;0.04
7401015;7401;;74;LEGANES;0.02
7401016;7401;;74;LEGANES;0.03
7401017;7401;;74;LEGANES;0.02
7401018;7401;;74;LEGANES;1.13
7401019;7401;;74;LEGANES;0.02
7401020;7401;;74;LEGANES;0.27
7401021;7401;;74;LEGANES;0.02
7401022;7401;;74;LEGANES;0.02
7401023;7401;;74;LEGANES;9.66
7401024;7401;;74;LEGANES;0.08
7401025;7401;;74;LEGANES;0.07
7401026;7401;;74;LEGANES;6.88
7402001;7402;;74;LEGANES;0.04
7402002;7402;;74;LEGANES;0.03
7402003;7402;;74;LEGANES;0.05
7402004;7402;;74;LEGANES;0.03
7402005;7402;;74;LEGANES;0.03
7402006;7402;;74;LEGANES;0.02
7402008;7402;;74;LEGANES;0.26
7402009;7402;;74;LEGANES;0.02
7402010;7402;;74;LEGANES;0.02
7402011;7402;;74;LEGANES;0.02
7402012;7402;;74;LEGANES;0.02
7402013;7402;;74;LEGANES;0.03
7402014;7402;;74;LEGANES;0.11
7402015;7402;;74;LEGANES;0.03
7402016;7402;;74;LEGANES;0.04
7402017;7402;;74;LEGANES;0.06
7402019;7402;;74;LEGANES;0.04
7402020;7402;;74;LEGANES;0.04
7402021;7402;;74;LEGANES;0.02
7402022;7402;;74;LEGANES;0.23
7403001;7403;;74;LEGANES;0.06
7403002;7403;;74;LEGANES;0.04
7403003;7403;;74;LEGANES;0.02
7403004;7403;;74;LEGANES;0.03
7403005;7403;;74;LEGANES;0.02
7403006;7403;;74;LEGANES;0.03
7403007;7403;;74;LEGANES;0.03
7403008;7403;;74;LEGANES;0.03
7403012;7403;;74;LEGANES;0.05
7403013;7403;;74;LEGANES;0.04
7403014;7403;;74;LEGANES;0.11
7403015;7403;;74;LEGANES;0.47
7403016;7403;;74;LEGANES;1.15
7403017;7403;;74;LEGANES;0.14
7403018;7403;;74;LEGANES;0.17
7403019;7403;;74;LEGANES;0.39
7403020;7403;;74;LEGANES;2.28
7403021;7403;;74;LEGANES;0.41
7403022;7403;;74;LEGANES;0.13
7403023;7403;;74;LEGANES;0.31
7403024;7403;;74;LEGANES;1.75
7404001;7404;;74;LEGANES;0.02
7404002;7404;;74;LEGANES;0.02
7404003;7404;;74;LEGANES;0.02
7404004;7404;;74;LEGANES;0.07
7404005;7404;;74;LEGANES;0.04
7404006;7404;;74;LEGANES;0.03
7404007;7404;;74;LEGANES;0.02
7404008;7404;;74;LEGANES;0.02
7404009;7404;;74;LEGANES;0.02
7404010;7404;;74;LEGANES;0.04
7404011;7404;;74;LEGANES;0.03
7404012;7404;;74;LEGANES;0.02
7404013;7404;;74;LEGANES;0.03
7404014;7404;;74;LEGANES;0.02
7404015;7404;;74;LEGANES;0.03
7404016;7404;;74;LEGANES;0.02
7404017;7404;;74;LEGANES;0.03
7404018;7404;;74;LEGANES;0.02
7404019;7404;;74;LEGANES;0.03
7404020;7404;;74;LEGANES;0.02
7404021;7404;;74;LEGANES;0.03
7404022;7404;;74;LEGANES;0.02
7404023;7404;;74;LEGANES;0.03
7404024;7404;;74;LEGANES;0.03
7404025;7404;;74;LEGANES;0.02
7404026;7404;;74;LEGANES;0.03
7404027;7404;;74;LEGANES;0.03
7404028;7404;;74;LEGANES;0.02
7404029;7404;;74;LEGANES;0.03
7404030;7404;;74;LEGANES;0.03
7404031;7404;;74;LEGANES;0.02
7404032;7404;;74;LEGANES;0.02
7404033;7404;;74;LEGANES;0.02
7404034;7404;;74;LEGANES;0.02
7404035;7404;;74;LEGANES;0.02
7404036;7404;;74;LEGANES;0.02
7404037;7404;;74;LEGANES;0.05
7404038;7404;;74;LEGANES;0.04
7404039;7404;;74;LEGANES;0.02
7404040;7404;;74;LEGANES;0.02
7404041;7404;;74;LEGANES;0.07
7405001;7405;;74;LEGANES;0.09
7405002;7405;;74;LEGANES;0.12
7405003;7405;;74;LEGANES;5.85
7405004;7405;;74;LEGANES;0.09
7405005;7405;;74;LEGANES;0.04
7405006;7405;;74;LEGANES;0.07
7405007;7405;;74;LEGANES;2.07
7405008;7405;;74;LEGANES;0.07
7405009;7405;;74;LEGANES;0.06
7405010;7405;;74;LEGANES;0.10
7405011;7405;;74;LEGANES;0.11
7405012;7405;;74;LEGANES;0.20
7405013;7405;;74;LEGANES;0.26
7405014;7405;;74;LEGANES;0.04
7405015;7405;;74;LEGANES;0.06
7405016;7405;;74;LEGANES;0.20
7405017;7405;;74;LEGANES;0.24
7405018;7405;;74;LEGANES;0.06
7405019;7405;;74;LEGANES;0.21
7405020;7405;;74;LEGANES;0.11
7406001;7406;;74;LEGANES;0.05
7406002;7406;;74;LEGANES;0.02
7406003;7406;;74;LEGANES;1.81
7406004;7406;;74;LEGANES;0.04
7406005;7406;;74;LEGANES;0.04
7406006;7406;;74;LEGANES;0.03
7406008;7406;;74;LEGANES;0.06
7406010;7406;;74;LEGANES;0.25
7407001;7407;;74;LEGANES;0.20
7407002;7407;;74;LEGANES;0.18
7407003;7407;;74;LEGANES;0.30
7407004;7407;;74;LEGANES;0.41
7407005;7407;;74;LEGANES;0.75
7407006;7407;;74;LEGANES;0.07
7407007;7407;;74;LEGANES;0.32
7501001;7501;;75;LOECHES;14.26
7501002;7501;;75;LOECHES;9.12
7501003;7501;;75;LOECHES;0.25
7501004;7501;;75;LOECHES;6.57
7501005;7501;;75;LOECHES;14.11
7601001;7601;;76;LOZOYA;57.69
7801001;7801;;78;MADARCOS;8.55
7911157;7911;Carabanchel;79;MADRID;0.04
7911158;7911;Carabanchel;79;MADRID;0.03
7911160;7911;Carabanchel;79;MADRID;0.06
7911161;7911;Carabanchel;79;MADRID;0.03
7911162;7911;Carabanchel;79;MADRID;0.02
7911163;7911;Carabanchel;79;MADRID;0.05
7911165;7911;Carabanchel;79;MADRID;0.04
7911167;7911;Carabanchel;79;MADRID;0.02
7911168;7911;Carabanchel;79;MADRID;0.03
7911169;7911;Carabanchel;79;MADRID;0.05
7911170;7911;Carabanchel;79;MADRID;0.02
7911171;7911;Carabanchel;79;MADRID;0.02
7911173;7911;Carabanchel;79;MADRID;0.02
7911174;7911;Carabanchel;79;MADRID;0.02
7911175;7911;Carabanchel;79;MADRID;0.05
7911176;7911;Carabanchel;79;MADRID;0.04
7911177;7911;Carabanchel;79;MADRID;0.08
7911178;7911;Carabanchel;79;MADRID;0.03
7911182;7911;Carabanchel;79;MADRID;0.09
7911183;7911;Carabanchel;79;MADRID;0.79
7911194;7911;Carabanchel;79;MADRID;0.03
7903024;7903;Retiro;79;MADRID;0.02
7903025;7903;Retiro;79;MADRID;0.10
7903026;7903;Retiro;79;MADRID;0.05
7903027;7903;Retiro;79;MADRID;0.02
7903028;7903;Retiro;79;MADRID;0.03
7903029;7903;Retiro;79;MADRID;0.07
7903030;7903;Retiro;79;MADRID;0.03
7903092;7903;Retiro;79;MADRID;0.08
7903097;7903;Retiro;79;MADRID;0.03
7903098;7903;Retiro;79;MADRID;0.08
7903099;7903;Retiro;79;MADRID;0.06
7903100;7903;Retiro;79;MADRID;0.04
7921015;7921;Barajas;79;MADRID;19.88
7910161;7910;Latina;79;MADRID;0.15
7910162;7910;Latina;79;MADRID;0.02
7910163;7910;Latina;79;MADRID;0.04
7910164;7910;Latina;79;MADRID;0.02
7910165;7910;Latina;79;MADRID;0.59
7910167;7910;Latina;79;MADRID;0.47
7910168;7910;Latina;79;MADRID;0.02
7910169;7910;Latina;79;MADRID;0.03
7910170;7910;Latina;79;MADRID;0.03
7910171;7910;Latina;79;MADRID;0.03
7910172;7910;Latina;79;MADRID;0.02
7910173;7910;Latina;79;MADRID;0.04
7910174;7910;Latina;79;MADRID;0.07
7910175;7910;Latina;79;MADRID;0.02
7910176;7910;Latina;79;MADRID;0.03
7910178;7910;Latina;79;MADRID;0.06
7910179;7910;Latina;79;MADRID;0.03
7910180;7910;Latina;79;MADRID;0.03
7910181;7910;Latina;79;MADRID;0.04
7910182;7910;Latina;79;MADRID;0.04
7910183;7910;Latina;79;MADRID;0.03
7910184;7910;Latina;79;MADRID;0.04
7910185;7910;Latina;79;MADRID;0.03
7910187;7910;Latina;79;MADRID;0.07
7910188;7910;Latina;79;MADRID;0.03
7910189;7910;Latina;79;MADRID;0.05
7910190;7910;Latina;79;MADRID;0.04
7910191;7910;Latina;79;MADRID;0.05
7910192;7910;Latina;79;MADRID;0.07
7910193;7910;Latina;79;MADRID;0.02
7910194;7910;Latina;79;MADRID;0.05
7910197;7910;Latina;79;MADRID;0.08
7910198;7910;Latina;79;MADRID;0.16
7910199;7910;Latina;79;MADRID;0.09
7910201;7910;Latina;79;MADRID;0.04
7910202;7910;Latina;79;MADRID;0.04
7910203;7910;Latina;79;MADRID;0.05
7910204;7910;Latina;79;MADRID;0.03
7910205;7910;Latina;79;MADRID;0.57
7910209;7910;Latina;79;MADRID;0.07
7910210;7910;Latina;79;MADRID;0.07
7910214;7910;Latina;79;MADRID;0.16
7921001;7921;Barajas;79;MADRID;0.77
7921002;7921;Barajas;79;MADRID;0.08
7921003;7921;Barajas;79;MADRID;0.04
7921004;7921;Barajas;79;MADRID;0.04
7921005;7921;Barajas;79;MADRID;0.35
7921006;7921;Barajas;79;MADRID;0.08
7921007;7921;Barajas;79;MADRID;0.13
7921008;7921;Barajas;79;MADRID;0.03
7921009;7921;Barajas;79;MADRID;0.05
7921010;7921;Barajas;79;MADRID;0.04
7921011;7921;Barajas;79;MADRID;0.10
7921012;7921;Barajas;79;MADRID;0.03
7921013;7921;Barajas;79;MADRID;0.05
7921014;7921;Barajas;79;MADRID;0.19
7907075;7907;Chamberí;79;MADRID;0.10
7907076;7907;Chamberí;79;MADRID;0.06
7907078;7907;Chamberí;79;MADRID;0.03
7907079;7907;Chamberí;79;MADRID;0.03
7907080;7907;Chamberí;79;MADRID;0.05
7907081;7907;Chamberí;79;MADRID;0.17
7907082;7907;Chamberí;79;MADRID;0.08
7907083;7907;Chamberí;79;MADRID;0.02
7907084;7907;Chamberí;79;MADRID;0.04
7907085;7907;Chamberí;79;MADRID;0.08
7907086;7907;Chamberí;79;MADRID;0.02
7907087;7907;Chamberí;79;MADRID;0.03
7907088;7907;Chamberí;79;MADRID;0.02
7907089;7907;Chamberí;79;MADRID;0.03
7907090;7907;Chamberí;79;MADRID;0.02
7907091;7907;Chamberí;79;MADRID;0.04
7907092;7907;Chamberí;79;MADRID;0.05
7907093;7907;Chamberí;79;MADRID;0.09
7906072;7906;Tetuán;79;MADRID;0.08
7906073;7906;Tetuán;79;MADRID;0.05
7906074;7906;Tetuán;79;MADRID;0.04
7906075;7906;Tetuán;79;MADRID;0.03
7906076;7906;Tetuán;79;MADRID;0.08
7906077;7906;Tetuán;79;MADRID;0.04
7906078;7906;Tetuán;79;MADRID;0.04
7906079;7906;Tetuán;79;MADRID;0.03
7906080;7906;Tetuán;79;MADRID;0.04
7906081;7906;Tetuán;79;MADRID;0.08
7906084;7906;Tetuán;79;MADRID;0.25
7906085;7906;Tetuán;79;MADRID;0.04
7906089;7906;Tetuán;79;MADRID;0.06
7906127;7906;Tetuán;79;MADRID;0.05
7906128;7906;Tetuán;79;MADRID;0.03
7906129;7906;Tetuán;79;MADRID;0.05
7912039;7912;Usera;79;MADRID;0.05
7912041;7912;Usera;79;MADRID;0.06
7912042;7912;Usera;79;MADRID;0.02
7912043;7912;Usera;79;MADRID;0.05
7912044;7912;Usera;79;MADRID;0.02
7912045;7912;Usera;79;MADRID;0.03
7912046;7912;Usera;79;MADRID;0.03
7912047;7912;Usera;79;MADRID;0.02
7912048;7912;Usera;79;MADRID;0.05
7912049;7912;Usera;79;MADRID;0.05
7912050;7912;Usera;79;MADRID;0.03
7912051;7912;Usera;79;MADRID;0.04
7912052;7912;Usera;79;MADRID;0.17
7912107;7912;Usera;79;MADRID;0.12
7910081;7910;Latina;79;MADRID;0.23
7910082;7910;Latina;79;MADRID;0.05
7910083;7910;Latina;79;MADRID;0.02
7910084;7910;Latina;79;MADRID;0.04
7910086;7910;Latina;79;MADRID;0.02
7910087;7910;Latina;79;MADRID;0.33
7910088;7910;Latina;79;MADRID;0.04
7910089;7910;Latina;79;MADRID;0.03
7910090;7910;Latina;79;MADRID;0.03
7910091;7910;Latina;79;MADRID;0.08
7910092;7910;Latina;79;MADRID;0.04
7910093;7910;Latina;79;MADRID;0.02
7910094;7910;Latina;79;MADRID;0.02
7910095;7910;Latina;79;MADRID;0.03
7910096;7910;Latina;79;MADRID;0.02
7910098;7910;Latina;79;MADRID;0.02
7910099;7910;Latina;79;MADRID;0.05
7910100;7910;Latina;79;MADRID;0.03
7910101;7910;Latina;79;MADRID;0.03
7910102;7910;Latina;79;MADRID;0.05
7910103;7910;Latina;79;MADRID;0.02
7910106;7910;Latina;79;MADRID;0.08
7910107;7910;Latina;79;MADRID;0.03
7910108;7910;Latina;79;MADRID;0.03
